timestamp,time_rel_lead,vehicle_speed_mph_lead,eng_speed_rpm_lead,pedal_per_lead,gap_m_lead,latitude_deg_lead,longitude_deg_lead,axle_torque_ch_0_V_lead,axle_torque_ch_1_V_lead,time_rel_following,vehicle_speed_mph_following,eng_speed_rpm_following,pedal_per_following,gap_m_following,latitude_deg_following,longitude_deg_following,axle_torque_ch_0_V_following,axle_torque_ch_1_V_following,gps_dist_car1_car2
2019-08-13 16:16:48,320.7999999999904,14.5117886020074,1305.3333333333333,9.5,,41.70443616666667,-87.976163,0.8937257422989933,0.8700089391812801,271.89999999999316,1.3992502484812501,702.75,0.0,16.0075,41.70402766666667,-87.97550733333334,-1.1988321730782627,-1.638963044101547,70.97028906236471
2019-08-13 16:16:49,321.49999999999034,16.047663617603884,1470.5,9.25,,41.7044465,-87.97626883333334,1.9662289368092751,1.9341806606615135,272.6999999999931,1.9441151107125005,712.25,0.0,176.71,41.704028666666666,-87.97551116666666,0.4238620714913122,0.042440590063924866,78.29834812668037
2019-08-13 16:16:50,322.2999999999903,17.325264921362887,1431.5,6.6000000000000005,,41.704452333333336,-87.97638983333331,1.7042460129199752,1.6746016191248785,273.499999999993,1.8652786409812498,706.25,0.0,338.8075,41.704029166666665,-87.97551183333331,1.5259562493930572,1.041131514225999,86.88799858069606
2019-08-13 16:16:51,323.09999999999025,18.449774344757664,1544.0,8.899999999999999,,41.704454166666665,-87.97651216666668,0.7428098042524652,0.719780514707818,274.199999999993,1.1945861127750026,698.0833333333334,0.0,655.35,41.70403083333333,-87.97551083333332,1.3174577052211192,0.8858287831234822,95.6923011828131
2019-08-13 16:16:52,323.89999999999014,19.52637371926147,1594.0,9.975000000000001,,41.704453,-87.97664158333333,1.7413628903042988,1.7115164287025981,274.89999999999293,1.1013804342750015,704.25,0.0,655.35,41.704033333333335,-87.97550816666669,1.347035416880608,0.9228412825920531,105.22488805112853
2019-08-13 16:16:53,324.59999999999013,20.476865034040802,1586.6666666666667,13.633333333333333,,41.70445183333333,-87.976771,0.6236912347850739,0.6014782669770647,275.69999999999294,0.1961202818437504,704.25,0.0,493.6,41.704037666666665,-87.97550366666668,1.9224333769293298,1.3269132988776255,115.07817987722767
2019-08-13 16:16:54,325.2999999999901,21.996770033340297,1482.5,12.125000000000002,,41.70445033333333,-87.97690433333334,0.3868991624353657,0.36596059039569806,276.4999999999929,0.0,705.75,0.0,8.3325,41.704045,-87.9754975,1.3364759834640425,0.9122987159969489,125.45146422041084
2019-08-13 16:16:55,326.0999999999901,22.891641636188737,1449.5,8.425,,41.70445033333333,-87.97703783333333,0.2596721190711105,0.23998218116706996,277.29999999999285,0.5021455929187525,706.25,0.0,495.5,41.704056,-87.97549216666668,0.8610372328490485,0.5529687547736103,135.9017674274138
2019-08-13 16:16:56,326.89999999999003,23.6796793369125,1503.0,12.049999999999999,,41.70445133333333,-87.97716916666668,-0.1680353880700568,-0.183853030556711,278.0999999999928,1.0870112255062514,733.25,2.8,655.34,41.70406991666667,-87.97549325,2.818244721998999,2.0164056679263744,145.78289351328226
2019-08-13 16:16:57,327.69999999999,24.23422438556996,1532.5,7.275000000000001,,41.704452333333336,-87.97729633333331,-0.26215792834525925,-0.2779900617503153,278.79999999999274,1.7890312178750012,923.4166666666666,7.066666666666667,227.8166666666667,41.704083833333335,-87.97549433333332,3.95546392172963,2.845019864022713,155.47037199083476
